3,13,2026-03-25,"194,68",Pix Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"134,54",Debito Auto
3,13,2026-03-25,"37,34",Credito Manual
3,13,2026-03-25,"47,29",Credito Auto
3,13,2026-03-25,"-47,29",Credito Auto
3,13,2026-03-25,"176,98",Credito Auto
3,13,2026-03-25,"152,87",Credito Auto
3,13,2026-03-25,"87,61",Credito Auto
3,13,2026-03-25,"124,51",Credito Auto
3,13,2026-03-25,"142,43",Credito Auto
3,13,2026-03-25,"89,68",Pix Auto
3,13,2026-03-25,"153,52",Credito Auto
3,13,2026-03-25,"40,62",Debito Auto
3,13,2026-03-25,"200,34",Credito Auto
3,13,2026-03-25,"87,55",Credito Auto
3,13,2026-03-25,"39,9",Credito Auto
3,13,2026-03-25,"153,52",Pix Auto
3,13,2026-03-25,"136,83",Credito Auto
3,13,2026-03-25,"103,18",Credito Auto
3,13,2026-03-25,"193,95",Credito Auto
3,13,2026-03-25,"91,75",Credito Auto
3,13,2026-03-25,"125,52",Credito Auto
3,13,2026-03-25,"65,21",Credito Auto
3,13,2026-03-25,"41,74",Debito Auto
3,13,2026-03-25,"63,02",Credito Auto
3,13,2026-03-25,"183,65",Credito Auto
3,13,2026-03-25,"109,9",Debito Auto
3,13,2026-03-25,"109,9",Credito Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,"98,75",Credito Auto
3,13,2026-03-25,"108,72",Debito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"194,79",Credito Auto
3,13,2026-03-25,"88,62",Credito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"96,57",Credito Auto
3,13,2026-03-25,"296,49",Debito Auto
3,13,2026-03-25,"181,41",Credito Auto
3,13,2026-03-25,"251,32",Debito Auto
3,13,2026-03-25,"149,99",Credito Auto
3,13,2026-03-25,"176,39",Debito Auto
3,13,2026-03-25,"94,27",Credito Auto
3,13,2026-03-25,"80,94",Debito Auto
3,13,2026-03-25,"149,99",Pix Auto
3,13,2026-03-25,"103,18",Pix Auto
3,13,2026-03-25,"237,18",Pix Auto
3,13,2026-03-25,"41,74",Pix Auto
3,13,2026-03-25,"118,74",Debito Auto
3,13,2026-03-25,"108,61",Credito Auto
3,13,2026-03-25,"125,58",Pix Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"124,34",Credito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"79,09",Pix Auto
3,13,2026-03-25,"79,09",Credito Auto
3,13,2026-03-25,"79,09",Credito Auto
3,13,2026-03-25,"78,18",Credito Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"73,75",Credito Auto
3,13,2026-03-25,"299,12",Credito Auto
3,13,2026-03-25,"98,75",Credito Auto
3,13,2026-03-25,"61,85",Debito Auto
3,13,2026-03-25,"160,24",Credito Auto
3,13,2026-03-25,"82,01",Credito Auto
3,13,2026-03-25,"96,04",Debito Auto
3,13,2026-03-25,"51,71",Pix Auto
3,13,2026-03-25,"106,12",Debito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"134,42",Pix Auto
3,13,2026-03-25,"109,9",Credito Auto
3,13,2026-03-25,"140,02",Pix Auto
3,13,2026-03-25,"203,75",Credito Auto
3,13,2026-03-25,"114,38",Debito Auto
3,13,2026-03-25,"42,81",Credito Auto
3,13,2026-03-25,"102,11",Pix Auto
3,13,2026-03-25,50,Debito Auto
3,13,2026-03-25,"58,49",Debito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"167,8",Debito Auto
3,13,2026-03-25,"189,22",Credito Auto
3,13,2026-03-25,"175,92",Pix Auto
3,13,2026-03-25,"75,23",Credito Auto
3,13,2026-03-25,"127,7",Debito Auto
3,13,2026-03-25,"162,73",Debito Auto
3,13,2026-03-25,"134,37",Credito Auto
3,13,2026-03-25,"71,87",Credito Auto
3,13,2026-03-25,50,Dinheiro
3,13,2026-03-25,"182,64",Debito Auto
3,13,2026-03-25,"235,11",Credito Auto
3,13,2026-03-25,"144,73",Credito Auto
3,13,2026-03-25,"161,25",Credito Auto
3,13,2026-03-25,"40,62",Credito Auto
3,13,2026-03-25,"58,49",Pix Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,"33,9",Debito Auto
3,13,2026-03-25,"37,99",Debito Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"192,83",Debito Auto
3,13,2026-03-25,"79,01",Debito Auto
3,13,2026-03-25,500,Dinheiro
3,13,2026-03-25,-27,Dinheiro
3,13,2026-03-25,"104,35",Credito Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"233,54",Credito Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,"152,18",Credito Auto
3,13,2026-03-25,"41,74",Credito Auto
3,13,2026-03-25,"78,59",Credito Auto
3,13,2026-03-25,"98,34",Credito Auto
3,13,2026-03-25,"67,45",Pix Auto
3,13,2026-03-25,"67,45",Credito Auto
3,13,2026-03-25,"77,53",Debito Auto
3,13,2026-03-25,"118,74",Pix Auto
3,13,2026-03-25,"134,65",Debito Auto
3,13,2026-03-25,"24,95",Pix Auto
3,13,2026-03-25,"41,74",Credito Auto
3,13,2026-03-25,30,Credito Auto
3,13,2026-03-25,"131,3",Credito Auto
3,13,2026-03-25,"54,01",Debito Auto
3,13,2026-03-25,"85,37",Credito Auto
3,13,2026-03-25,"173,51",Credito Auto
3,13,2026-03-25,"212,6",Pix Auto
3,13,2026-03-25,"109,9",Debito Auto
3,13,2026-03-25,"31,25",Credito Auto
3,13,2026-03-25,"202,74",Credito Auto
3,13,2026-03-25,"33,9",Credito Auto
